股票代码,出现粘合日期,订单状态,进场日期,是否有平半仓,进场价格,出场日期,出场价格, 利润
000921,2009-01-12,止损出场,2009-01-15,True,2.51,2009-02-04,2.4,-0.10999999999999988
000333,2014-10-20,未进场就被达到止损位置出场,,False,20.77,,0,0
000541,2012-07-30,未进场就被达到止损位置出场,,False,6.84,,0,0
000533,2014-05-21,未进场就被达到止损位置出场,,False,4.2,,0,0
002032,2009-06-11,未进场就被达到止损位置出场,,False,14.93,,0,0
000921,2008-11-25,未进场就被达到止损位置出场,,False,2.37,,0,0
000521,2013-05-28,"观望,未进场",,False,4.1,,0,0
000333,2014-09-04,止损出场,2014-11-12,False,22.26,2014-11-13,21.92,-0.33999999999999986
000533,2014-01-22,未进场就被达到止损位置出场,,False,4.21,,0,0
002032,2009-06-10,未进场就被达到止损位置出场,,False,14.93,,0,0
000921,2008-10-20,压到红线止损出场,2008-12-08,True,2.65,2008-12-16,2.58875,-0.061249999999999805
000533,2013-11-20,未进场就被达到止损位置出场,,False,4.31,,0,0
000521,2013-05-27,"观望,未进场",,False,4.09,,0,0
000333,2014-09-04,止损出场,2014-11-12,False,22.26,2014-11-13,21.92,-0.33999999999999986
002032,2009-05-25,未进场就被达到止损位置出场,,False,14.44,,0,0
000921,2008-10-14,未进场就被达到止损位置出场,,False,2.94,,0,0
000533,2013-11-19,止损出场,2013-11-22,False,4.27,2013-12-02,4.15,-0.11999999999999922
000521,2013-05-21,未进场就被达到止损位置出场,,False,4.11,,0,0
000333,2014-07-02,未进场就被达到止损位置出场,,False,19.77,,0,0
002032,2009-01-22,压到红线止损出场,2009-02-03,True,12.41,2009-02-18,13.772499999999999,1.362499999999999
000533,2013-11-18,止损出场,2013-11-21,False,4.23,2013-12-02,4.13,-0.10000000000000053
000921,2008-10-13,未进场就被达到止损位置出场,,False,2.94,,0,0
000333,2014-07-01,止损出场,2014-07-04,False,19.38,2014-07-11,18.77,-0.6099999999999994
000521,2013-04-08,止损出场,2013-04-11,False,4.28,2013-05-09,3.98,-0.30000000000000027
002032,2009-01-22,压到红线止损出场,2009-02-03,True,12.41,2009-02-18,13.772499999999999,1.362499999999999
000533,2013-09-25,未进场就被达到止损位置出场,,False,4.07,,0,0
002032,2009-01-14,压到红线止损出场,2009-01-19,True,12.75,2009-02-18,13.772499999999999,1.022499999999999
000533,2013-01-17,未进场就被达到止损位置出场,,False,4.15,,0,0
000521,2013-01-15,进场做多,2013-01-18,False,4.26,,0,0
002032,2008-12-22,止损出场,2008-12-25,False,13.59,2008-12-26,12.75,-0.8399999999999999
000533,2013-01-17,未进场就被达到止损位置出场,,False,4.15,,0,0
000521,2012-11-14,未进场就被达到止损位置出场,,False,3.57,,0,0
000533,2013-01-16,止损出场,2013-01-21,False,4.15,2013-01-23,4.01,-0.14000000000000057
000521,2012-11-13,未进场就被达到止损位置出场,,False,3.62,,0,0
000533,2012-08-29,压到红线止损出场,2012-09-03,True,3.77,2012-09-17,3.9737500000000003,0.20375000000000032
000521,2012-11-12,未进场就被达到止损位置出场,,False,3.62,,0,0
000533,2012-08-28,压到红线止损出场,2012-09-03,True,3.77,2012-09-17,3.9737500000000003,0.20375000000000032
000521,2009-03-10,未进场就被达到止损位置出场,,False,4.36,,0,0
000418,2017-02-15,压到红线止损出场,2017-02-20,True,35.3,2017-03-02,36.128750000000004,0.8287500000000065
000521,2009-03-09,未进场就被达到止损位置出场,,False,4.67,,0,0
000533,2012-08-27,压到红线止损出场,2012-09-03,True,3.83,2012-09-17,3.9737500000000003,0.14375000000000027
000418,2017-01-16,压到红线止损出场,2017-01-19,True,33.14,2017-02-08,33.855,0.7149999999999963
000533,2012-07-30,未进场就被达到止损位置出场,,False,3.86,,0,0
000418,2016-10-19,未进场就被达到止损位置出场,,False,33.1,,0,0
000533,2012-03-07,止损出场,2012-03-12,False,5.39,2012-03-14,5.04,-0.34999999999999964
000418,2016-10-18,未进场就被达到止损位置出场,,False,33.18,,0,0
000533,2012-02-09,压到红线止损出场,2012-02-14,True,5.04,2012-02-29,5.073125000000001,0.03312500000000096
000418,2016-09-28,未进场就被达到止损位置出场,,False,33.59,,0,0
000533,2012-02-09,压到红线止损出场,2012-02-14,True,5.04,2012-02-29,5.073125000000001,0.03312500000000096
000418,2015-01-05,未进场就被达到止损位置出场,,False,14.48,,0,0
000533,2012-02-08,压到红线止损出场,2012-02-13,True,4.95,2012-02-29,5.073125000000001,0.12312500000000082
000418,2014-12-03,压到红线止损出场,2014-12-09,True,12.65,2014-12-19,13.126249999999999,0.4762499999999985
000533,2011-08-29,"观望,未进场",,False,6.71,,0,0
000418,2014-12-02,止损出场,2014-12-05,False,12.58,2014-12-08,12.2,-0.3800000000000008
000533,2011-06-21,止损出场,2011-06-24,False,7.23,2011-07-18,0.0,-7.23
000418,2014-10-27,压到红线止损出场,2014-10-30,True,12.28,2014-12-19,13.126249999999999,0.8462499999999995
000533,2011-06-20,未进场就被达到止损位置出场,,False,7.4,,0,0
000418,2014-09-16,未进场就被达到止损位置出场,,False,11.86,,0,0
000533,2011-06-16,未进场就被达到止损位置出场,,False,7.58,,0,0
000418,2014-09-15,未进场就被达到止损位置出场,,False,11.9,,0,0
000533,2011-06-16,未进场就被达到止损位置出场,,False,7.58,,0,0
000418,2014-07-30,压到红线止损出场,2014-08-08,True,10.44,2014-08-26,11.879375000000001,1.4393750000000018
000418,2014-07-29,止损出场,2014-08-01,False,10.44,2014-08-04,10.35,-0.08999999999999986
000418,2014-07-28,未进场就被达到止损位置出场,,False,10.45,,0,0
000418,2014-07-24,止损出场,2014-07-29,True,10.39,2014-08-04,10.19,-0.20000000000000107
000418,2014-07-24,止损出场,2014-07-29,True,10.39,2014-08-04,10.19,-0.20000000000000107
000418,2014-07-23,止损出场,2014-07-28,True,10.39,2014-08-04,10.17,-0.22000000000000064
000418,2014-07-22,止损出场,2014-07-25,True,10.22,2014-08-04,10.17,-0.05000000000000071
000418,2014-07-21,止损出场,2014-07-24,True,10.22,2014-08-04,10.17,-0.05000000000000071
000418,2014-07-17,未进场就被达到止损位置出场,,False,10.25,,0,0
000418,2014-07-17,未进场就被达到止损位置出场,,False,10.25,,0,0
000418,2014-07-16,未进场就被达到止损位置出场,,False,10.25,,0,0
000418,2014-07-15,未进场就被达到止损位置出场,,False,10.29,,0,0
000418,2014-07-14,止损出场,2014-07-24,True,10.31,2014-08-04,10.2,-0.11000000000000121
000418,2014-06-25,未进场就被达到止损位置出场,,False,10.25,,0,0
000418,2014-04-03,止损出场,2014-04-09,False,9.77,2014-04-22,9.2,-0.5700000000000003
000418,2014-04-03,止损出场,2014-04-09,False,9.77,2014-04-22,9.2,-0.5700000000000003
000100,2017-04-19,"观望,未进场",,False,3.54,,0,0
000418,2014-03-27,未进场就被达到止损位置出场,,False,9.18,,0,0
000100,2017-04-18,"观望,未进场",,False,3.58,,0,0
000418,2014-03-27,未进场就被达到止损位置出场,,False,9.18,,0,0
000100,2017-03-27,未进场就被达到止损位置出场,,False,3.65,,0,0
000418,2014-03-26,压到红线止损出场,2014-04-03,True,9.24,2014-04-16,9.535714285714286,0.29571428571428626
000100,2017-01-16,压到红线止损出场,2017-01-19,True,3.44,2017-02-27,3.664375,0.2243750000000002
000418,2014-03-25,压到红线止损出场,2014-04-03,True,9.24,2014-04-16,9.535714285714286,0.29571428571428626
000100,2016-07-06,压到红线止损出场,2016-07-11,True,3.38,2016-07-19,3.4412499999999997,0.061249999999999805
000418,2014-03-24,止损出场,2014-03-27,False,9.08,2014-03-28,8.87,-0.21000000000000085
000100,2016-07-05,未进场就被达到止损位置出场,,False,3.38,,0,0
000418,2014-03-20,压到红线止损出场,2014-03-25,True,9.04,2014-04-16,9.535714285714286,0.49571428571428733
000100,2014-06-11,止损出场,2014-06-16,False,2.3,2014-06-18,2.27,-0.029999999999999805
000418,2014-03-20,压到红线止损出场,2014-03-25,True,9.04,2014-04-16,9.535714285714286,0.49571428571428733
000100,2014-06-10,止损出场,2014-06-13,False,2.31,2014-06-18,2.27,-0.040000000000000036
000418,2014-03-19,未进场就被达到止损位置出场,,False,9.11,,0,0
000100,2014-06-03,止损出场,2014-07-08,False,2.37,2014-07-09,2.32,-0.050000000000000266
000418,2014-03-18,未进场就被达到止损位置出场,,False,9.19,,0,0
000016,2017-05-11,压到红线止损出场,2017-05-16,True,4.4,2017-05-19,4.469374999999999,0.06937499999999908
000100,2014-05-21,未进场就被达到止损位置出场,,False,2.37,,0,0
000418,2014-03-17,未进场就被达到止损位置出场,,False,9.19,,0,0
000016,2017-05-11,压到红线止损出场,2017-05-16,True,4.4,2017-05-19,4.469374999999999,0.06937499999999908
603366,2017-03-15,未进场就被达到止损位置出场,,False,10.79,,0,0
000418,2013-12-04,未进场就被达到止损位置出场,,False,9.36,,0,0
000100,2013-12-10,压到红线止损出场,2014-01-27,True,2.49,2014-02-17,2.62125,0.13124999999999964
000016,2017-05-10,未进场就被达到止损位置出场,,False,4.46,,0,0
603366,2017-03-14,止损出场,2017-03-17,False,10.56,2017-03-23,9.92,-0.6400000000000006
000418,2013-10-30,未进场就被达到止损位置出场,,False,9.5,,0,0
000100,2013-10-23,止损出场,2013-10-28,False,2.47,2013-10-29,2.35,-0.1200000000000001
000016,2017-03-29,未进场就被达到止损位置出场,,False,4.5,,0,0
000418,2013-10-29,未进场就被达到止损位置出场,,False,9.27,,0,0
603366,2017-03-13,止损出场,2017-03-16,False,10.25,2017-03-30,9.72,-0.5299999999999994
000100,2013-10-22,未进场就被达到止损位置出场,,False,2.53,,0,0
000016,2017-03-28,止损出场,2017-04-11,True,4.52,2017-04-24,4.45,-0.0699999999999994
603366,2017-03-01,未进场就被达到止损位置出场,,False,10.04,,0,0
000100,2013-10-21,未进场就被达到止损位置出场,,False,2.53,,0,0
000418,2013-10-23,止损出场,2013-10-28,False,8.94,2013-11-08,8.35,-0.5899999999999999
000016,2017-03-27,止损出场,2017-04-11,True,4.58,2017-04-24,4.47,-0.11000000000000032
603366,2017-02-28,未进场就被达到止损位置出场,,False,9.98,,0,0
000100,2013-08-14,未进场就被达到止损位置出场,,False,2.35,,0,0
000418,2013-10-22,止损出场,2013-10-25,True,8.88,2013-10-29,8.55,-0.33000000000000007
000016,2017-03-23,止损出场,2017-03-28,False,4.52,2017-03-29,4.46,-0.05999999999999961
000100,2013-06-03,未进场就被达到止损位置出场,,False,2.93,,0,0
603366,2017-02-27,止损出场,2017-03-02,False,9.93,2017-03-03,9.72,-0.20999999999999908
000418,2013-10-21,止损出场,2013-10-24,True,8.8,2013-10-29,8.53,-0.27000000000000135
000016,2017-03-23,止损出场,2017-03-28,False,4.52,2017-03-29,4.46,-0.05999999999999961
000418,2013-10-17,压到红线止损出场,2013-10-22,True,8.55,2013-10-23,8.57625,0.02624999999999922
000100,2013-05-30,"观望,未进场",,False,2.96,,0,0
000016,2017-03-22,止损出场,2017-03-27,False,4.52,2017-03-29,4.45,-0.0699999999999994
000418,2013-10-17,压到红线止损出场,2013-10-22,True,8.55,2013-10-23,8.57625,0.02624999999999922
000100,2013-05-30,"观望,未进场",,False,2.96,,0,0
000418,2013-10-16,压到红线止损出场,2013-10-21,True,8.67,2013-10-29,8.598125000000001,-0.07187499999999858
000016,2016-12-07,"观望,未进场",,False,5.3,,0,0
000418,2013-09-11,压到红线止损出场,2013-09-16,True,8.38,2013-09-26,8.469999999999999,0.08999999999999808
000016,2016-12-06,未进场就被达到止损位置出场,,False,5.35,,0,0
000100,2013-05-29,"观望,未进场",,False,3.0,,0,0
000418,2013-09-10,压到红线止损出场,2013-09-13,True,8.22,2013-09-26,8.469999999999999,0.24999999999999822
000016,2016-10-27,止损出场,2016-11-07,False,4.98,2016-11-08,4.91,-0.07000000000000028
000100,2013-05-28,"观望,未进场",,False,3.0,,0,0
000016,2016-10-27,止损出场,2016-11-07,False,4.98,2016-11-08,4.91,-0.07000000000000028
000418,2013-09-09,压到红线止损出场,2013-09-12,True,8.14,2013-09-26,8.469999999999999,0.3299999999999983
000100,2013-03-06,未进场就被达到止损位置出场,,False,2.74,,0,0
000016,2016-10-17,止损出场,2016-10-20,False,4.96,2016-10-21,4.87,-0.08999999999999986
000418,2013-09-05,压到红线止损出场,2013-09-10,True,8.14,2013-09-26,8.469999999999999,0.3299999999999983
000100,2013-03-05,压到红线止损出场,2013-03-08,True,2.66,2013-05-06,2.904,0.24399999999999977
000016,2013-11-27,未进场就被达到止损位置出场,,False,4.0,,0,0
000418,2013-09-05,压到红线止损出场,2013-09-10,True,8.14,2013-09-26,8.469999999999999,0.3299999999999983
000100,2013-03-04,压到红线止损出场,2013-03-07,True,2.44,2013-03-13,2.486875,0.046875
000016,2013-10-14,止损出场,2013-10-17,False,3.53,2013-10-18,3.43,-0.09999999999999964
000418,2013-08-28,压到红线止损出场,2013-09-02,True,7.94,2013-09-05,7.918749999999999,-0.0212500000000011
000100,2013-02-28,压到红线止损出场,2013-03-06,True,2.47,2013-03-13,2.486875,0.01687499999999975
000016,2013-09-17,止损出场,2013-09-24,False,3.48,2013-09-26,3.4,-0.08000000000000007
000418,2013-08-07,止损出场,2013-08-12,False,8.25,2013-08-19,7.84,-0.41000000000000014
000016,2013-08-19,未进场就被达到止损位置出场,,False,3.71,,0,0
000100,2013-02-28,压到红线止损出场,2013-03-06,True,2.47,2013-03-13,2.486875,0.01687499999999975
000418,2013-08-06,压到红线止损出场,2013-08-09,True,8.25,2013-09-26,8.469999999999999,0.21999999999999886
000016,2013-08-15,止损出场,2013-08-20,False,3.62,2013-08-21,3.49,-0.1299999999999999
000100,2013-02-27,压到红线止损出场,2013-03-06,True,2.47,2013-03-13,2.486875,0.01687499999999975
000418,2013-07-31,压到红线止损出场,2013-08-05,True,7.28,2013-08-19,8.037500000000001,0.7575000000000012
000016,2013-08-15,止损出场,2013-08-20,False,3.62,2013-08-21,3.49,-0.1299999999999999
000100,2012-09-24,压到红线止损出场,2012-09-27,True,1.87,2012-10-24,1.9462499999999998,0.0762499999999997
000418,2013-07-24,止损出场,2013-07-29,False,7.26,2013-07-30,7.08,-0.17999999999999972
000016,2012-10-29,止损出场,2012-11-01,False,3.2,2012-11-08,3.12,-0.08000000000000007
000100,2012-08-27,止损出场,2012-08-30,False,1.87,2012-08-31,1.83,-0.040000000000000036
000418,2013-07-10,未进场就被达到止损位置出场,,False,7.83,,0,0
000016,2012-08-27,压到红线止损出场,2012-08-30,True,3.17,2012-09-05,3.1487499999999997,-0.021250000000000213
000100,2012-06-05,未进场就被达到止损位置出场,,False,2.13,,0,0
000418,2013-07-09,止损出场,2013-07-12,False,7.54,2013-07-18,7.15,-0.3899999999999997
600983,2016-09-12,未进场就被达到止损位置出场,,False,11.58,,0,0
000016,2011-04-13,未进场就被达到止损位置出场,,False,5.53,,0,0
000100,2012-06-04,未进场就被达到止损位置出场,,False,2.14,,0,0
000418,2013-07-08,止损出场,2013-07-11,False,7.58,2013-07-18,7.15,-0.4299999999999997
600983,2015-02-11,压到红线止损出场,2015-02-16,True,12.6,2015-02-17,12.678125000000001,0.07812500000000178
000016,2011-04-12,未进场就被达到止损位置出场,,False,5.44,,0,0
000100,2012-05-31,"观望,未进场",,False,2.19,,0,0
000016,2011-03-31,未进场就被达到止损位置出场,,False,5.05,,0,0
000418,2013-06-05,"观望,未进场",,False,9.23,,0,0
600983,2014-10-15,"观望,未进场",,False,14.12,,0,0
000016,2011-03-31,未进场就被达到止损位置出场,,False,5.05,,0,0
000100,2012-05-31,"观望,未进场",,False,2.19,,0,0
000418,2013-05-15,止损出场,2013-05-20,False,9.97,2013-06-04,9.12,-0.8500000000000014
600983,2014-10-14,"观望,未进场",,False,14.27,,0,0
000016,2011-03-30,未进场就被达到止损位置出场,,False,5.1,,0,0
000418,2013-05-14,压到红线止损出场,2013-05-17,True,9.3,2013-05-27,9.583125,0.28312500000000007
000100,2012-05-30,"观望,未进场",,False,2.19,,0,0
000016,2011-03-23,止损出场,2011-03-28,False,5.03,2011-03-31,4.91,-0.1200000000000001
600983,2012-11-05,压到红线止损出场,2012-12-17,True,6.91,2013-01-07,7.436666666666667,0.5266666666666673
000418,2012-12-10,未进场就被达到止损位置出场,,False,7.67,,0,0
000100,2012-02-09,未进场就被达到止损位置出场,,False,2.13,,0,0
000016,2011-03-22,压到红线止损出场,2011-03-25,True,4.98,2011-03-29,4.985000000000001,0.005000000000000782
000418,2012-11-28,未进场就被达到止损位置出场,,False,7.25,,0,0
000100,2012-02-09,未进场就被达到止损位置出场,,False,2.13,,0,0
000016,2010-11-04,止损出场,2010-11-09,False,6.12,2010-11-12,5.62,-0.5
000100,2012-02-08,未进场就被达到止损位置出场,,False,2.13,,0,0
000418,2012-11-27,压到红线止损出场,2012-12-05,True,7.44,2013-01-09,9.037,1.5970000000000004
000016,2010-11-04,止损出场,2010-11-09,False,6.12,2010-11-12,5.62,-0.5
000100,2012-02-07,止损出场,2012-02-10,True,2.07,2012-02-27,2.01,-0.06000000000000005
000418,2012-11-26,未进场就被达到止损位置出场,,False,7.61,,0,0
600854,2014-09-02,未进场就被达到止损位置出场,,False,6.15,,0,0
000100,2012-02-06,止损出场,2012-02-09,True,2.07,2012-02-27,2.01,-0.06000000000000005
000418,2012-11-22,止损出场,2012-12-10,False,7.65,2012-12-11,7.39,-0.2600000000000007
600854,2014-04-21,止损出场,2014-04-24,False,4.89,2014-04-25,4.66,-0.22999999999999954
000418,2012-11-22,止损出场,2012-12-10,False,7.65,2012-12-11,7.39,-0.2600000000000007
600854,2014-04-17,止损出场,2014-04-22,True,4.75,2014-04-25,4.56,-0.1900000000000004
000100,2009-07-28,止损出场,2009-07-31,False,4.35,2009-08-13,3.86,-0.48999999999999977
000418,2012-11-21,止损出场,2012-11-26,False,7.59,2012-11-27,7.27,-0.3200000000000003
600854,2014-04-17,止损出场,2014-04-22,True,4.75,2014-04-25,4.56,-0.1900000000000004
000100,2009-07-27,止损出场,2009-07-31,False,4.35,2009-08-10,4.03,-0.3199999999999994
000418,2012-11-20,未进场就被达到止损位置出场,,False,7.67,,0,0
